codigo_disciplina,nome_disciplina,creditos,codigo_turma,professor,sala,vagas,dia,inicio,fim
EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,K,CRISTIAN ALEXANDRE STRACK,0302 SALA DE AULA - Campus: Centro,0,QUARTA,18:30,20:10
EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,M,ERIKA VANESSA DE LIMA SILVA,0503 SALA DE AULA - Campus: Centro,4,QUARTA,18:30,20:10
INF05005,LINGUAGENS FORMAIS E AUTÔMATOS N,4,U,MARIANA LUDERITZ KOLBERG FERNANDES,SALA DE AULA 107 - P. 43425 - Campus: Vale,40,SEGUNDA,15:30,17:10
INF05005,LINGUAGENS FORMAIS E AUTÔMATOS N,4,U,MARIANA LUDERITZ KOLBERG FERNANDES,SALA DE AULA 107 - P. 43425 - Campus: Vale,40,QUARTA,15:30,17:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,A,ROSA MARIA VICARI,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,24,TERCA,10:30,12:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,A,ROSA MARIA VICARI,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,24,QUINTA,10:30,12:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,B,MARCIO DORN,SALA DE AULA 107 - P. 43425 - Campus: Vale,26,TERCA,15:30,17:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,B,MARCIO DORN,SALA DE AULA 107 - P. 43425 - Campus: Vale,26,QUINTA,15:30,17:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,C,LUCIO MAURO DUARTE,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,14,TERCA,8:30,10:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,C,LUCIO MAURO DUARTE,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,14,QUINTA,8:30,10:10
MAT01168,MATEMÁTICA APLICADA II,6,D,ESEQUIA SAUTER,Sala 104 - Campus: Vale,2,SEGUNDA,15:30,17:10
MAT01168,MATEMÁTICA APLICADA II,6,D,ESEQUIA SAUTER,Sala 104 - Campus: Vale,2,QUARTA,15:30,17:10
MAT01168,MATEMÁTICA APLICADA II,6,D,ESEQUIA SAUTER,Sala 104 - Campus: Vale,2,SEXTA,15:30,17:10
MAT01375,MATEMÁTICA DISCRETA B,4,A,RICARDO MISTURINI,Sala 103 - Campus: Vale,43,TERCA,8:30,10:10
MAT01375,MATEMÁTICA DISCRETA B,4,A,RICARDO MISTURINI,Sala 103 - Campus: Vale,43,QUINTA,8:30,10:10
MAT01375,MATEMÁTICA DISCRETA B,4,B,RICARDO MISTURINI,Sala 103 - Campus: Vale,42,TERCA,10:30,12:10
MAT01375,MATEMÁTICA DISCRETA B,4,B,RICARDO MISTURINI,Sala 103 - Campus: Vale,42,QUINTA,10:30,12:10
INF01216,MODELAGEM E GERENCIAMENTO DE PROCESSOS DE NEGÓCIO,4,U,LUCINÉIA HELOISA THOM,SALA DE AULA 112 - PRÉDIO 43425 - Campus: Vale,15,TERCA,10:30,12:10
INF01216,MODELAGEM E GERENCIAMENTO DE PROCESSOS DE NEGÓCIO,4,U,LUCINÉIA HELOISA THOM,SALA DE AULA 112 - PRÉDIO 43425 - Campus: Vale,15,QUINTA,10:30,12:10
INF01121,MODELOS DE LINGUAGEM DE PROGRAMAÇÃO,4,U,LEANDRO KRUG WIVES,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,25,SEGUNDA,15:30,17:10
INF01121,MODELOS DE LINGUAGEM DE PROGRAMAÇÃO,4,U,LEANDRO KRUG WIVES,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,25,QUARTA,15:30,17:10
INF01113,ORGANIZAÇÃO DE COMPUTADORES B,4,A,LUIGI CARRO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,30,TERCA,8:30,10:10
INF01113,ORGANIZAÇÃO DE COMPUTADORES B,4,A,LUIGI CARRO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,30,QUINTA,8:30,10:10
INF01113,ORGANIZAÇÃO DE COMPUTADORES B,4,B,GABRIEL LUCA NAZAR,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,30,TERCA,10:30,12:10
INF01113,ORGANIZAÇÃO DE COMPUTADORES B,4,B,GABRIEL LUCA NAZAR,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,30,QUINTA,10:30,12:10
INF05010,OTIMIZAÇÃO COMBINATÓRIA,4,A,Henrique Becker,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,29,TERCA,13:30,15:10
INF05010,OTIMIZAÇÃO COMBINATÓRIA,4,A,Henrique Becker,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,29,QUINTA,13:30,15:10
INF05010,OTIMIZAÇÃO COMBINATÓRIA,4,B,MARCUS ROLF PETER RITT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,29,SEGUNDA,10:30,12:10
INF05010,OTIMIZAÇÃO COMBINATÓRIA,4,B,MARCUS ROLF PETER RITT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,29,QUARTA,10:30,12:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,A1,MÁRCIA HELENA BARBIAN,Sala 106 - Campus: Vale,10,TERCA,8:30,10:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,A1,MÁRCIA HELENA BARBIAN,Sala 106 - Campus: Vale,10,QUINTA,8:30,10:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,B1,GUILHERME PUMI,Sala 201 do Prédio Salas de Aula Campus do Vale - 43324 - Campus: Vale,13,SEGUNDA,10:30,12:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,B1,GUILHERME PUMI,Sala 201 do Prédio Salas de Aula Campus do Vale - 43324 - Campus: Vale,13,QUARTA,10:30,12:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,B2,HUGO HENRIQUE KEGLER DOS SANTOS,Sala 106 - Campus: Vale,8,TERCA,10:30,12:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,B2,HUGO HENRIQUE KEGLER DOS SANTOS,Sala 106 - Campus: Vale,8,QUINTA,10:30,12:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,C1,MÁRCIA HELENA BARBIAN,sala de aula 0024 - Campus: Centro,10,TERCA,13:30,15:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,C1,MÁRCIA HELENA BARBIAN,sala de aula 0024 - Campus: Centro,10,QUINTA,13:30,15:10
INF01008,PROGRAMAÇÃO DISTRIBUÍDA E PARALELA,4,U,Arthur Francisco Lorenzon,SALA DE AULA 102 - PRÉDIO 43425 - Campus: Vale,18,SEGUNDA,10:30,12:10
INF01008,PROGRAMAÇÃO DISTRIBUÍDA E PARALELA,4,U,Arthur Francisco Lorenzon,SALA DE AULA 102 - PRÉDIO 43425 - Campus: Vale,18,QUARTA,10:30,12:10
INF01154,REDES DE COMPUTADORES N,6,A,ALBERTO EGON SCHAEFFER FILHO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,12,SEGUNDA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,A,ALBERTO EGON SCHAEFFER FILHO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,12,QUARTA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,A,ALBERTO EGON SCHAEFFER FILHO,Laboratório de Ensino (Hardware e Rede de Computadores - 105 - 43413 - Campus: Vale,12,SEXTA,13:30,15:10
INF01154,REDES DE COMPUTADORES N,6,B,ALBERTO EGON SCHAEFFER FILHO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,14,SEGUNDA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,B,ALBERTO EGON SCHAEFFER FILHO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,14,QUARTA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,B,ALBERTO EGON SCHAEFFER FILHO,Laboratório de Ensino (Hardware e Rede de Computadores - 105 - 43413 - Campus: Vale,14,SEXTA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,C,ALEXANDRE DA SILVA CARISSIMI,AUDITÓRIO 0 - Campus: Vale,10,SEGUNDA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,C,ALEXANDRE DA SILVA CARISSIMI,AUDITÓRIO 0 - Campus: Vale,10,QUARTA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,C,ALEXANDRE DA SILVA CARISSIMI,Laboratório de Ensino (Hardware e Rede de Computadores - 105 - 43413 - Campus: Vale,10,SEXTA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,D,ALEXANDRE DA SILVA CARISSIMI,AUDITÓRIO 0 - Campus: Vale,10,SEGUNDA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,D,ALEXANDRE DA SILVA CARISSIMI,AUDITÓRIO 0 - Campus: Vale,10,QUARTA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,D,ALEXANDRE DA SILVA CARISSIMI,Laboratório de Ensino (Hardware e Rede de Computadores - 105 - 43413 - Campus: Vale,10,SEXTA,10:30,12:10
INF01045,SEGURANÇA EM SISTEMAS DE COMPUTAÇÃO,4,U,Jeferson Campos Nobre,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,20,SEGUNDA,15:30,17:10
INF01045,SEGURANÇA EM SISTEMAS DE COMPUTAÇÃO,4,U,Jeferson Campos Nobre,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,20,QUARTA,15:30,17:10
INF05516,SEMÂNTICA FORMAL N,4,U,ÁLVARO FREITAS MOREIRA,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,40,SEGUNDA,8:30,10:10
INF05516,SEMÂNTICA FORMAL N,4,U,ÁLVARO FREITAS MOREIRA,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,40,QUARTA,8:30,10:10
INF01175,SISTEMAS DIGITAIS PARA COMPUTADORES A,4,U,FERNANDA GUSMAO DE LIMA KASTENSMIDT,SALA DE AULA 102 - PRÉDIO 43425 - Campus: Vale,6,TERCA,10:30,12:10
INF01175,SISTEMAS DIGITAIS PARA COMPUTADORES A,4,U,FERNANDA GUSMAO DE LIMA KASTENSMIDT,SALA DE AULA 102 - PRÉDIO 43425 - Campus: Vale,6,QUINTA,10:30,12:10
INF01142,SISTEMAS OPERACIONAIS I N,4,A,NICOLAS BRUNO MAILLARD,AUDITÓRIO 1 - Campus: Vale,25,SEGUNDA,13:30,15:10
INF01142,SISTEMAS OPERACIONAIS I N,4,A,NICOLAS BRUNO MAILLARD,AUDITÓRIO 1 - Campus: Vale,25,QUARTA,13:30,15:10
INF01142,SISTEMAS OPERACIONAIS I N,4,B,NICOLAS BRUNO MAILLARD,AUDITÓRIO 1 - Campus: Vale,20,TERCA,13:30,15:10
INF01142,SISTEMAS OPERACIONAIS I N,4,B,NICOLAS BRUNO MAILLARD,AUDITÓRIO 1 - Campus: Vale,20,QUINTA,13:30,15:10
INF01151,SISTEMAS OPERACIONAIS II N,4,A,Eder John Scheid,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,30,SEGUNDA,13:30,15:10
INF01151,SISTEMAS OPERACIONAIS II N,4,A,Eder John Scheid,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,30,QUARTA,13:30,15:10
INF01151,SISTEMAS OPERACIONAIS II N,4,B,Eder John Scheid,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,15,TERCA,13:30,15:10
INF01151,SISTEMAS OPERACIONAIS II N,4,B,Eder John Scheid,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,15,QUINTA,13:30,15:10
INF01120,TÉCNICAS DE CONSTRUÇÃO DE PROGRAMAS,4,A,Karina Kohl Silveira,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,23,SEGUNDA,13:30,15:10
INF01120,TÉCNICAS DE CONSTRUÇÃO DE PROGRAMAS,4,A,Karina Kohl Silveira,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,23,QUARTA,13:30,15:10
INF01120,TÉCNICAS DE CONSTRUÇÃO DE PROGRAMAS,4,B,MARCELO SOARES PIMENTA,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,20,TERCA,8:30,10:10
INF01120,TÉCNICAS DE CONSTRUÇÃO DE PROGRAMAS,4,B,MARCELO SOARES PIMENTA,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,20,QUINTA,8:30,10:10
INF01217,TENDÊNCIAS EM ENGENHARIA DE SOFTWARE,4,U,Karina Kohl Silveira,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,25,SEGUNDA,10:30,12:10
INF01217,TENDÊNCIAS EM ENGENHARIA DE SOFTWARE,4,U,Karina Kohl Silveira,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,25,QUARTA,10:30,12:10
INF05501,TEORIA DA COMPUTAÇÃO N,4,A,BRUNO IOCHINS GRISCI,SALA DE AULA 107 - P. 43425 - Campus: Vale,26,SEGUNDA,13:30,15:10
INF05501,TEORIA DA COMPUTAÇÃO N,4,A,BRUNO IOCHINS GRISCI,SALA DE AULA 107 - P. 43425 - Campus: Vale,26,QUARTA,13:30,15:10
INF05501,TEORIA DA COMPUTAÇÃO N,4,B,RODRIGO MACHADO,SALA DE AULA 107 - P. 43425 - Campus: Vale,22,TERCA,13:30,15:10
INF05501,TEORIA DA COMPUTAÇÃO N,4,B,RODRIGO MACHADO,SALA DE AULA 107 - P. 43425 - Campus: Vale,22,QUINTA,13:30,15:10
INF05512,TEORIA DOS GRAFOS E ANÁLISE COMBINATÓRIA,4,A,FREDERICO MESSA SCHWARTZHAUPT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,27,SEGUNDA,13:30,15:10
INF05512,TEORIA DOS GRAFOS E ANÁLISE COMBINATÓRIA,4,A,FREDERICO MESSA SCHWARTZHAUPT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,27,QUARTA,13:30,15:10
INF05512,TEORIA DOS GRAFOS E ANÁLISE COMBINATÓRIA,4,C,FREDERICO MESSA SCHWARTZHAUPT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,30,TERCA,13:30,15:10
INF05512,TEORIA DOS GRAFOS E ANÁLISE COMBINATÓRIA,4,C,FREDERICO MESSA SCHWARTZHAUPT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,30,QUINTA,13:30,15:10
INF01054,TÓPICOS ESPECIAIS EM COMPUTAÇÃO VII,4,U,Mateus Grellert da Silva,,15,TERCA,13:30,15:10
INF01054,TÓPICOS ESPECIAIS EM COMPUTAÇÃO VII,4,U,Mateus Grellert da Silva,,15,QUINTA,13:30,15:10
INF01063,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XII,4,U,LUIGI CARRO,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,15,TERCA,10:30,12:10
INF01063,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XII,4,U,LUIGI CARRO,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,15,QUINTA,10:30,12:10
INF05013,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XV,4,U,BRUNO IOCHINS GRISCI,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,20,SEGUNDA,15:30,17:10
INF05013,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XV,4,U,BRUNO IOCHINS GRISCI,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,20,QUARTA,15:30,17:10
INF01060,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XVIII,4,A,RENAN DE QUEIROZ MAFFEI,,8,SEXTA,8:30,11:50
INF01060,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XVIII,4,B,LUCIANA PORCHER NEDEL,,8,SEXTA,8:30,11:50
INF01060,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XVIII,4,C,MARCELO SOARES PIMENTA,,8,SEXTA,8:30,11:50
INF01060,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XVIII,4,D,EDSON PRESTES E SILVA JUNIOR,,8,SEXTA,8:30,11:50
INF05023,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XXVIII,4,U,MARCUS ROLF PETER RITT,Sala de Aula 106 - 43413 - Campus: Vale,20,SEGUNDA,13:30,15:10
INF05023,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XXVIII,4,U,MARCUS ROLF PETER RITT,Sala de Aula 106 - 43413 - Campus: Vale,20,QUARTA,13:30,15:10
INF01219,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XXXIV,4,U,ANDERSON ROCHA TAVARES,Sala de Aula 106 - 43413 - Campus: Vale,30,TERCA,8:30,11:50
INF01221,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XXXVI,4,U,DENNIS GIOVANI BALREIRA,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,40,SEGUNDA,10:30,12:10
INF01221,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XXXVI,4,U,DENNIS GIOVANI BALREIRA,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,40,QUARTA,10:30,12:10
INF01050,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO I,4,U,MANUEL MENEZES DE OLIVEIRA NETO,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,20,SEGUNDA,15:30,17:10
INF01050,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO I,4,U,MANUEL MENEZES DE OLIVEIRA NETO,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,20,QUARTA,15:30,17:10
INF01053,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO IV,2,A,LEILA RIBEIRO,,5,SEXTA,10:30,12:10
INF01053,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO IV,2,B,Karina Kohl Silveira,,5,SEXTA,10:30,12:10
