codigo_disciplina,nome_disciplina,creditos,codigo_turma,professor,sala,vagas,dia,inicio,fim
MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,ARTHUR MIRANDA DO ESPIRITO SANTO,Sala 104 - Campus: Vale,7,SEGUNDA,18:30,20:10
MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,ARTHUR MIRANDA DO ESPIRITO SANTO,Sala 104 - Campus: Vale,7,QUARTA,18:30,20:10
MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,ARTHUR MIRANDA DO ESPIRITO SANTO,Sala 104 - Campus: Vale,7,SEXTA,18:30,20:10
MAT01169,CÁLCULO NUMÉRICO,6,A1,EVANDRO MANICA,F115 Laboratório de Informática - Campus: Vale,8,SEGUNDA,8:30,10:10
MAT01169,CÁLCULO NUMÉRICO,6,A1,EVANDRO MANICA,F115 Laboratório de Informática - Campus: Vale,8,QUARTA,8:30,10:10
MAT01169,CÁLCULO NUMÉRICO,6,A1,EVANDRO MANICA,F115 Laboratório de Informática - Campus: Vale,8,SEXTA,8:30,10:10
MAT01169,CÁLCULO NUMÉRICO,6,B1,LEONARDO FERNANDES GUIDI,F115 Laboratório de Informática - Campus: Vale,2,SEGUNDA,10:30,12:10
MAT01169,CÁLCULO NUMÉRICO,6,B1,LEONARDO FERNANDES GUIDI,F115 Laboratório de Informática - Campus: Vale,2,QUARTA,10:30,12:10
MAT01169,CÁLCULO NUMÉRICO,6,B1,LEONARDO FERNANDES GUIDI,F115 Laboratório de Informática - Campus: Vale,2,SEXTA,10:30,12:10
MAT01169,CÁLCULO NUMÉRICO,6,E1,RUDNEI DIAS DA CUNHA,F115 Laboratório de Informática - Campus: Vale,6,SEGUNDA,18:30,20:10
MAT01169,CÁLCULO NUMÉRICO,6,E1,RUDNEI DIAS DA CUNHA,F115 Laboratório de Informática - Campus: Vale,6,QUARTA,18:30,20:10
MAT01169,CÁLCULO NUMÉRICO,6,E1,RUDNEI DIAS DA CUNHA,F115 Laboratório de Informática - Campus: Vale,6,SEXTA,18:30,20:10
ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,CARLOS EDUARDO PEREIRA,,10,SEGUNDA,13:30,15:10
ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,CARLOS EDUARDO PEREIRA,,10,QUARTA,13:30,15:10
ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,ROBERTO CHOUHY LEBORGNE,Sala 303 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,10,TERCA,13:30,15:10
ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,ROBERTO CHOUHY LEBORGNE,Sala 303 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,10,QUINTA,13:30,15:10
ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,VALNER JOAO BRUSAMARELLO,Sala 303 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,14,SEGUNDA,13:30,15:10
ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,VALNER JOAO BRUSAMARELLO,Sala 303 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,14,QUARTA,13:30,15:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,HAMILTON DUARTE KLIMACH,Sala 303 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,2,TERCA,10:30,12:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,HAMILTON DUARTE KLIMACH,202 - Laboratório de Ensino de Graduação - Campus: Centro,2,TERCA,13:30,15:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,HAMILTON DUARTE KLIMACH,Sala 303 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,2,QUINTA,10:30,12:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,HAMILTON DUARTE KLIMACH,Sala 303 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,2,TERCA,10:30,12:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,HAMILTON DUARTE KLIMACH,202 - Laboratório de Ensino de Graduação - Campus: Centro,2,TERCA,15:30,17:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,HAMILTON DUARTE KLIMACH,Sala 303 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,2,QUINTA,10:30,12:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,E,GILSON INACIO WIRTH,700 Anfiteatro do Prédio da Engenharia Nova - Campus: Centro,10,SEGUNDA,8:30,10:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,E,GILSON INACIO WIRTH,202 - Laboratório de Ensino de Graduação - Campus: Centro,10,SEGUNDA,10:30,12:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,E,GILSON INACIO WIRTH,700 Anfiteatro do Prédio da Engenharia Nova - Campus: Centro,10,QUARTA,8:30,10:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,F,GILSON INACIO WIRTH,700 Anfiteatro do Prédio da Engenharia Nova - Campus: Centro,10,SEGUNDA,8:30,10:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,F,GILSON INACIO WIRTH,700 Anfiteatro do Prédio da Engenharia Nova - Campus: Centro,10,QUARTA,8:30,10:10
ENG04077,CIRCUITOS ELETRÔNICOS I,6,F,GILSON INACIO WIRTH,202 - Laboratório de Ensino de Graduação - Campus: Centro,10,QUARTA,10:30,12:10
ENG04078,CIRCUITOS ELETRÔNICOS II,4,A,ADALBERTO SCHUCK JUNIOR,Sala 304 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,2,SEGUNDA,13:30,15:10
